"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"Modes and intake — mode budgets, allocation, and steering.","rr_b14baeef0bd592cf","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Moran PAP. Notes on continuous stochastic phenomena. Biometrika. 1950.","rr_2e146b18f76f5faa","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Murphy TJ, Sampling and Experimental Units.","rr_28f7fff11dc57242","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Nagar et al. (2002), imatinib–ABL1 example using PDB 1IEP.","rr_20bfa5ddfd2197aa","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"NCBI Primer-BLAST","rr_6731de1ac86ce48c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Normalization guide packaged with the skill.","rr_db11e99adcb0b3a2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Ochoa et al., Open Targets Platform release paper in Nucleic Acids Research.","rr_f8c17a9230773926","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Official Seurat tutorials","rr_8449e2c5ea43a59c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Oki et al. (2018), original ChIP-Atlas publication.","rr_2d7e2b595b1e331d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Oki S, et al. ChIP-Atlas: a data-mining suite. EMBO Reports. 2018;19(12):e46255.","rr_5cc9164d2c3c58b7","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets","rr_7f163f51681fc9ef","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets API landing page","rr_fef1a0252c4b8794","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets bulk data downloads","rr_39ecca11ee27b0b6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets community and example queries","rr_faeb3f67bfe3d10f","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets GraphQL API documentation","rr_06c0099524be3954","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets GraphQL playground","rr_4a7ee726a161daca","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets GraphQL schema","rr_97c4c0aba15282c9","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Open Targets Platform API","rr_c4f5f394efc401b6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"OpenFDA drug API","rr_b73c2b69ec72886b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"OpenGWAS database","rr_66383b940763a2d7","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Package design-methods reference for endpoint scores, information, boundaries, closed testing, enrichment, futility, and sample-size re-estimation formulas.","rr_59dab8256770409b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Package methodology reference defining the five modules and their scoring logic.","rr_48aa09d1ede0c464","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Package threshold reference defining default call cut points and provenance.","rr_14a837534f8bf98b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Package validation guide for the two gates, tolerances, and troubleshooting.","rr_42290d3ff6b28fd1","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Packaged API parameters, methodology, output schema, and configuration references.","rr_a6f2d379c2cdae2f","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Packaged primer design best practices, MIQE guidelines, parameter ranges, troubleshooting guide, and code examples.","rr_f9abadf9115a0ba1","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"PAGA citation","rr_13a3b99812934b36","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Palla G, et al. Squidpy: a scalable framework for spatial omics analysis. Nature Methods. 2022.","rr_8dbe757c627e7c38","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Papalexi et al. (2021), Characterizing the molecular regulation of inhibitory immune checkpoints.","rr_50c9a650754d9210","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Papenberg M & Klau GH (2021) Psychol Methods 26(2):161-174 - Anticlustering (batch balance)","rr_60a5875c1d1572eb","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Patro et al. Salmon","rr_af6eb3a45025a73d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Peduzzi et al. (1995)","rr_2e037e493e2422ed","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Peidli et al. (2024), scPerturb.","rr_3f81e038478b818c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Performance and caching — worker limits, caches, timing interpretation, and tuning.","rr_eab9a2dab3d6382c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"PGS Catalog","rr_7ea2a805ce436235","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Primer3 Web","rr_af2f96119a216734","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Privé F, et al. (2022). Portability of 245 polygenic scores.","rr_2dd1783b8dc24462","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
